optimizer,seed,start_point,initial_x,initial_y,final_x,final_y,final_loss,final_grad_norm,iterations,converged,converged_iteration,run_status,error,converged_epoch,converged_strict,converged_practical
SGD_Momentum,1415,1,1.5,-2.0,1.0197463035583496,0.9703112840652466,7.090969302225858e-05,0.0329300202429294,5715,True,5714.0,error_exception,0.0,5714.0,False,True
SGD_Momentum,1415,2,0.5,0.5,1.0190277099609375,0.9927362203598022,2.017696351686027e-05,0.1938599795103073,14542,True,14541.0,error_exception,0.0,14541.0,False,True
SGD_Momentum,1415,3,-0.5,-0.5,0.7713606953620911,0.4650340974330902,1.0817513465881348,0.8421023488044739,20000,False,-1.0,error_exception,0.0,-1.0,False,False
SGD_Momentum,1415,4,2.0,-1.0,0.6141996383666992,0.3889777064323425,0.5307701826095581,0.671432614326477,20000,False,-1.0,error_exception,0.0,-1.0,False,False
SGD_Momentum,1415,5,-2.0,1.0,1.0124337673187256,0.9735626578330994,8.017530490178615e-05,0.1306170970201492,648,True,647.0,error_exception,0.0,647.0,False,True
SGD_Momentum,1415,6,0.0,0.0,0.6581769585609436,0.4000172019004822,0.7878424525260925,0.7230434417724609,20000,False,-1.0,error_exception,0.0,-1.0,False,False
SGD_Momentum,1415,7,1.0,1.0,1.0,1.0,0.0,0.0,1,True,0.0,error_exception,0.0,0.0,True,True
SGD_Momentum,1415,8,-1.0,-1.0,0.6585903167724609,0.378669410943985,0.3108105957508087,0.6898281574249268,20000,False,-1.0,error_exception,0.0,-1.0,False,False
SGD_Momentum,1415,9,0.5,-0.5,0.966799259185791,0.9027968645095824,0.1342381685972213,1.2489005327224731,20000,False,-1.0,error_exception,0.0,-1.0,False,False
Adam,1617,0,-1.5,2.0,1.006908655166626,0.9969248175621032,3.7463755688804655e-06,0.0642925500869751,328,True,327.0,error_exception,0.0,327.0,False,True
Adam,1617,1,1.5,-2.0,1.003917217254639,1.0033038854599,8.86163252289407e-05,0.4211278557777405,238,True,237.0,error_exception,0.0,237.0,False,True
Adam,1617,2,0.5,0.5,0.9931886196136476,0.998017966747284,0.0154739459976553,1.337600588798523,20000,False,-1.0,error_exception,0.0,-1.0,False,False
Adam,1617,3,-0.5,-0.5,0.998576283454895,0.9846612215042114,6.38204364804551e-05,0.2477609366178512,449,True,448.0,error_exception,0.0,448.0,False,True
Adam,1617,4,2.0,-1.0,0.9941033124923706,0.9806904196739196,8.167057239916176e-05,0.1250448524951934,2842,True,2841.0,error_exception,0.0,2841.0,False,True
Adam,1617,5,-2.0,1.0,0.9953253269195556,0.9787710905075072,7.800068124197423e-05,0.0587480552494525,361,True,360.0,error_exception,0.0,360.0,False,True
Adam,1617,6,0.0,0.0,0.9910435676574708,0.986861526966095,6.162800127640367e-05,0.1057087704539299,17725,True,17724.0,error_exception,0.0,17724.0,False,True
Adam,1617,7,1.0,1.0,1.0,1.0,0.0,0.0,1,True,0.0,error_exception,0.0,0.0,True,True
Adam,1617,8,-1.0,-1.0,0.9825416803359984,0.9808651804924012,0.0061578624881803,1.3189667463302612,20000,False,-1.0,error_exception,0.0,-1.0,False,False
Adam,1617,9,0.5,-0.5,0.9943503737449646,0.9816100001335144,6.70250883558765e-05,0.009011841379106,317,True,316.0,error_exception,0.0,316.0,False,True
SAM_Adam,1617,0,-1.5,2.0,0.9083508849143982,0.8234812021255493,0.0087224235758185,1.160461664199829,20000,False,-1.0,error_exception,0.0,-1.0,False,False
SAM_Adam,1617,1,1.5,-2.0,0.9162827134132384,0.8358484506607056,0.0118227684870362,1.1812331676483154,20000,False,-1.0,error_exception,0.0,-1.0,False,False
SAM_Adam,1617,2,0.5,0.5,0.9023497700691224,0.8262683153152466,0.0344970114529132,1.1661769151687622,20000,False,-1.0,error_exception,0.0,-1.0,False,False
SAM_Adam,1617,3,-0.5,-0.5,0.913338303565979,0.8405086994171143,0.0172840021550655,1.1823948621749878,20000,False,-1.0,error_exception,0.0,-1.0,False,False
SAM_Adam,1617,4,2.0,-1.0,0.8925279378890991,0.8157507181167603,0.1292017698287964,1.1455351114273071,20000,False,-1.0,error_exception,0.0,-1.0,False,False
SAM_Adam,1617,5,-2.0,1.0,0.9048567414283752,0.8153533339500427,0.0245457887649536,1.160339117050171,20000,False,-1.0,error_exception,0.0,-1.0,False,False
SAM_Adam,1617,6,0.0,0.0,0.8866660594940186,0.8420371413230896,0.2788430750370025,1.1590718030929563,20000,False,-1.0,error_exception,0.0,-1.0,False,False
SAM_Adam,1617,7,1.0,1.0,1.0,1.0,0.0,0.0,1,True,0.0,error_exception,0.0,0.0,True,True
SAM_Adam,1617,8,-1.0,-1.0,0.9103296399116516,0.8073340654373169,0.0095248874276876,1.1499383449554443,20000,False,-1.0,error_exception,0.0,-1.0,False,False
SAM_Adam,1617,9,0.5,-0.5,0.9088283181190492,0.8238122463226318,0.0972772389650344,1.1693559885025024,20000,False,-1.0,error_exception,0.0,-1.0,False,False
SAM_SGD,1617,0,-1.5,2.0,0.7854585647583008,0.5824809670448303,0.3039582371711731,0.9121391177177428,20000,False,-1.0,error_exception,0.0,-1.0,False,False
SAM_SGD,1617,1,1.5,-2.0,0.7379505634307861,0.6250086426734924,0.0517133250832557,0.9329124093055724,20000,False,-1.0,error_exception,0.0,-1.0,False,False
SAM_SGD,1617,2,0.5,0.5,0.7365749478340149,0.6136111617088318,0.0673143491148948,0.9269845485687256,20000,False,-1.0,error_exception,0.0,-1.0,False,False
SAM_SGD,1617,3,-0.5,-0.5,0.7602950930595398,0.6456776857376099,0.0873548686504364,0.9652507901191713,20000,False,-1.0,error_exception,0.0,-1.0,False,False
SAM_SGD,1617,4,2.0,-1.0,0.7483731508255005,0.6199875473976135,0.1141675785183906,0.9407949447631836,20000,False,-1.0,error_exception,0.0,-1.0,False,False
SAM_SGD,1617,5,-2.0,1.0,0.7723298072814941,0.5908649563789368,0.655799388885498,0.9083503484725952,20000,False,-1.0,error_exception,0.0,-1.0,False,False
SAM_SGD,1617,6,0.0,0.0,0.7874526977539062,0.583259105682373,0.2834111154079437,0.913970410823822,20000,False,-1.0,error_exception,0.0,-1.0,False,False
SAM_SGD,1617,7,1.0,1.0,1.0,1.0,0.0,0.0,1,True,0.0,error_exception,0.0,0.0,True,True
SAM_SGD,1617,8,-1.0,-1.0,0.8077174425125122,0.5910187363624573,0.1193513497710228,0.9324119687080384,20000,False,-1.0,error_exception,0.0,-1.0,False,False
SAM_SGD,1617,9,0.5,-0.5,0.7916858792304993,0.5869160890579224,0.2608718574047088,0.9190785884857178,20000,False,-1.0,error_exception,0.0,-1.0,False,False
SGD,1617,0,-1.5,2.0,0.86902916431427,0.8636298179626465,0.0221348982304334,1.1804403066635132,20000,False,-1.0,error_exception,0.0,-1.0,False,False
SGD,1617,1,1.5,-2.0,0.8740349411964417,0.8494855165481567,0.1313064843416214,1.1755859851837158,20000,False,-1.0,error_exception,0.0,-1.0,False,False
SGD,1617,2,0.5,0.5,0.8621885776519775,0.8573310375213623,0.0103148389607667,1.1697648763656616,20000,False,-1.0,error_exception,0.0,-1.0,False,False
SGD,1617,3,-0.5,-0.5,0.9270709156990052,0.8293924331665039,0.8264845609664917,1.1651939153671265,20000,False,-1.0,error_exception,0.0,-1.0,False,False
SGD,1617,4,2.0,-1.0,0.8657723665237427,0.8466327786445618,0.0563314743340015,1.167372465133667,20000,False,-1.0,error_exception,0.0,-1.0,False,False
SGD,1617,5,-2.0,1.0,0.9196271896362304,0.817736029624939,0.8297846913337708,1.1527286767959597,20000,False,-1.0,error_exception,0.0,-1.0,False,False
SGD,1617,6,0.0,0.0,0.9199706315994264,0.8294756412506104,1.0593403577804563,1.160686731338501,20000,False,-1.0,error_exception,0.0,-1.0,False,False
SGD,1617,7,1.0,1.0,1.0,1.0,0.0,0.0,1,True,0.0,error_exception,0.0,0.0,True,True
SGD,1617,8,-1.0,-1.0,0.8664093017578125,0.8655033707618713,0.0100282821804285,1.178552746772766,20000,False,-1.0,error_exception,0.0,-1.0,False,False
SGD,1617,9,0.5,-0.5,0.8756839632987976,0.8544747829437256,0.1208468899130821,1.1800178289413452,20000,False,-1.0,error_exception,0.0,-1.0,False,False
SGD_Momentum,1617,0,-1.5,2.0,0.5935505032539368,0.4955698251724243,0.6433355808258057,0.7976635694503784,20000,False,-1.0,error_exception,0.0,-1.0,False,False
SGD_Momentum,1617,1,1.5,-2.0,1.0197463035583496,0.9703112840652466,7.090969302225858e-05,0.0329300202429294,5715,True,5714.0,error_exception,0.0,5714.0,False,True
SGD_Momentum,1617,2,0.5,0.5,1.0190277099609375,0.9927362203598022,2.017696351686027e-05,0.1938599795103073,14542,True,14541.0,error_exception,0.0,14541.0,False,True
SGD_Momentum,1617,3,-0.5,-0.5,0.7713606953620911,0.4650340974330902,1.0817513465881348,0.8421023488044739,20000,False,-1.0,error_exception,0.0,-1.0,False,False
SGD_Momentum,1617,4,2.0,-1.0,0.6141996383666992,0.3889777064323425,0.5307701826095581,0.671432614326477,20000,False,-1.0,error_exception,0.0,-1.0,False,False
SGD_Momentum,1617,5,-2.0,1.0,1.0124337673187256,0.9735626578330994,8.017530490178615e-05,0.1306170970201492,648,True,647.0,error_exception,0.0,647.0,False,True
SGD_Momentum,1617,6,0.0,0.0,0.6581769585609436,0.4000172019004822,0.7878424525260925,0.7230434417724609,20000,False,-1.0,error_exception,0.0,-1.0,False,False
SGD_Momentum,1617,7,1.0,1.0,1.0,1.0,0.0,0.0,1,True,0.0,error_exception,0.0,0.0,True,True
SGD_Momentum,1617,8,-1.0,-1.0,0.6585903167724609,0.378669410943985,0.3108105957508087,0.6898281574249268,20000,False,-1.0,error_exception,0.0,-1.0,False,False
SGD_Momentum,1617,9,0.5,-0.5,0.966799259185791,0.9027968645095824,0.1342381685972213,1.2489005327224731,20000,False,-1.0,error_exception,0.0,-1.0,False,False
Adam,1819,0,-1.5,2.0,1.006908655166626,0.9969248175621032,3.7463755688804655e-06,0.0642925500869751,328,True,327.0,error_exception,0.0,327.0,False,True
Adam,1819,1,1.5,-2.0,1.003917217254639,1.0033038854599,8.86163252289407e-05,0.4211278557777405,238,True,237.0,error_exception,0.0,237.0,False,True
Adam,1819,2,0.5,0.5,0.9931886196136476,0.998017966747284,0.0154739459976553,1.337600588798523,20000,False,-1.0,error_exception,0.0,-1.0,False,False
Adam,1819,3,-0.5,-0.5,0.998576283454895,0.9846612215042114,6.38204364804551e-05,0.2477609366178512,449,True,448.0,error_exception,0.0,448.0,False,True
Adam,1819,4,2.0,-1.0,0.9941033124923706,0.9806904196739196,8.167057239916176e-05,0.1250448524951934,2842,True,2841.0,error_exception,0.0,2841.0,False,True
Adam,1819,5,-2.0,1.0,0.9953253269195556,0.9787710905075072,7.800068124197423e-05,0.0587480552494525,361,True,360.0,error_exception,0.0,360.0,False,True
Adam,1819,6,0.0,0.0,0.9910435676574708,0.986861526966095,6.162800127640367e-05,0.1057087704539299,17725,True,17724.0,error_exception,0.0,17724.0,False,True
Adam,1819,7,1.0,1.0,1.0,1.0,0.0,0.0,1,True,0.0,error_exception,0.0,0.0,True,True
Adam,1819,8,-1.0,-1.0,0.9825416803359984,0.9808651804924012,0.0061578624881803,1.3189667463302612,20000,False,-1.0,error_exception,0.0,-1.0,False,False
Adam,1819,9,0.5,-0.5,0.9943503737449646,0.9816100001335144,6.70250883558765e-05,0.009011841379106,317,True,316.0,error_exception,0.0,316.0,False,True
SAM_Adam,1819,0,-1.5,2.0,0.9083508849143982,0.8234812021255493,0.0087224235758185,1.160461664199829,20000,False,-1.0,error_exception,0.0,-1.0,False,False
SAM_Adam,1819,1,1.5,-2.0,0.9162827134132384,0.8358484506607056,0.0118227684870362,1.1812331676483154,20000,False,-1.0,error_exception,0.0,-1.0,False,False
SAM_Adam,1819,2,0.5,0.5,0.9023497700691224,0.8262683153152466,0.0344970114529132,1.1661769151687622,20000,False,-1.0,error_exception,0.0,-1.0,False,False
SAM_Adam,1819,3,-0.5,-0.5,0.913338303565979,0.8405086994171143,0.0172840021550655,1.1823948621749878,20000,False,-1.0,error_exception,0.0,-1.0,False,False
SAM_Adam,1819,4,2.0,-1.0,0.8925279378890991,0.8157507181167603,0.1292017698287964,1.1455351114273071,20000,False,-1.0,error_exception,0.0,-1.0,False,False
SAM_Adam,1819,5,-2.0,1.0,0.9048567414283752,0.8153533339500427,0.0245457887649536,1.160339117050171,20000,False,-1.0,error_exception,0.0,-1.0,False,False
SAM_Adam,1819,6,0.0,0.0,0.8866660594940186,0.8420371413230896,0.2788430750370025,1.1590718030929563,20000,False,-1.0,error_exception,0.0,-1.0,False,False
SAM_Adam,1819,7,1.0,1.0,1.0,1.0,0.0,0.0,1,True,0.0,error_exception,0.0,0.0,True,True
SAM_Adam,1819,8,-1.0,-1.0,0.9103296399116516,0.8073340654373169,0.0095248874276876,1.1499383449554443,20000,False,-1.0,error_exception,0.0,-1.0,False,False
SAM_Adam,1819,9,0.5,-0.5,0.9088283181190492,0.8238122463226318,0.0972772389650344,1.1693559885025024,20000,False,-1.0,error_exception,0.0,-1.0,False,False
SAM_SGD,1819,0,-1.5,2.0,0.7854585647583008,0.5824809670448303,0.3039582371711731,0.9121391177177428,20000,False,-1.0,error_exception,0.0,-1.0,False,False
SAM_SGD,1819,1,1.5,-2.0,0.7379505634307861,0.6250086426734924,0.0517133250832557,0.9329124093055724,20000,False,-1.0,error_exception,0.0,-1.0,False,False
SAM_SGD,1819,2,0.5,0.5,0.7365749478340149,0.6136111617088318,0.0673143491148948,0.9269845485687256,20000,False,-1.0,error_exception,0.0,-1.0,False,False
SAM_SGD,1819,3,-0.5,-0.5,0.7602950930595398,0.6456776857376099,0.0873548686504364,0.9652507901191713,20000,False,-1.0,error_exception,0.0,-1.0,False,False
SAM_SGD,1819,4,2.0,-1.0,0.7483731508255005,0.6199875473976135,0.1141675785183906,0.9407949447631836,20000,False,-1.0,error_exception,0.0,-1.0,False,False
SAM_SGD,1819,5,-2.0,1.0,0.7723298072814941,0.5908649563789368,0.655799388885498,0.9083503484725952,20000,False,-1.0,error_exception,0.0,-1.0,False,False
SAM_SGD,1819,6,0.0,0.0,0.7874526977539062,0.583259105682373,0.2834111154079437,0.913970410823822,20000,False,-1.0,error_exception,0.0,-1.0,False,False
SAM_SGD,1819,7,1.0,1.0,1.0,1.0,0.0,0.0,1,True,0.0,error_exception,0.0,0.0,True,True
SAM_SGD,1819,8,-1.0,-1.0,0.8077174425125122,0.5910187363624573,0.1193513497710228,0.9324119687080384,20000,False,-1.0,error_exception,0.0,-1.0,False,False
SAM_SGD,1819,9,0.5,-0.5,0.7916858792304993,0.5869160890579224,0.2608718574047088,0.9190785884857178,20000,False,-1.0,error_exception,0.0,-1.0,False,False
SGD,1819,0,-1.5,2.0,0.86902916431427,0.8636298179626465,0.0221348982304334,1.1804403066635132,20000,False,-1.0,error_exception,0.0,-1.0,False,False
SGD,1819,1,1.5,-2.0,0.8740349411964417,0.8494855165481567,0.1313064843416214,1.1755859851837158,20000,False,-1.0,error_exception,0.0,-1.0,False,False
SGD,1819,2,0.5,0.5,0.8621885776519775,0.8573310375213623,0.0103148389607667,1.1697648763656616,20000,False,-1.0,error_exception,0.0,-1.0,False,False
SGD,1819,3,-0.5,-0.5,0.9270709156990052,0.8293924331665039,0.8264845609664917,1.1651939153671265,20000,False,-1.0,error_exception,0.0,-1.0,False,False
SGD,1819,4,2.0,-1.0,0.8657723665237427,0.8466327786445618,0.0563314743340015,1.167372465133667,20000,False,-1.0,error_exception,0.0,-1.0,False,False
SGD,1819,5,-2.0,1.0,0.9196271896362304,0.817736029624939,0.8297846913337708,1.1527286767959597,20000,False,-1.0,error_exception,0.0,-1.0,False,False
SGD,1819,6,0.0,0.0,0.9199706315994264,0.8294756412506104,1.0593403577804563,1.160686731338501,20000,False,-1.0,error_exception,0.0,-1.0,False,False
SGD,1819,7,1.0,1.0,1.0,1.0,0.0,0.0,1,True,0.0,error_exception,0.0,0.0,True,True
SGD,1819,8,-1.0,-1.0,0.8664093017578125,0.8655033707618713,0.0100282821804285,1.178552746772766,20000,False,-1.0,error_exception,0.0,-1.0,False,False
SGD,1819,9,0.5,-0.5,0.8756839632987976,0.8544747829437256,0.1208468899130821,1.1800178289413452,20000,False,-1.0,error_exception,0.0,-1.0,False,False
SGD_Momentum,1819,0,-1.5,2.0,0.5935505032539368,0.4955698251724243,0.6433355808258057,0.7976635694503784,20000,False,-1.0,error_exception,0.0,-1.0,False,False
SGD_Momentum,1819,1,1.5,-2.0,1.0197463035583496,0.9703112840652466,7.090969302225858e-05,0.0329300202429294,5715,True,5714.0,error_exception,0.0,5714.0,False,True
SGD_Momentum,1819,2,0.5,0.5,1.0190277099609375,0.9927362203598022,2.017696351686027e-05,0.1938599795103073,14542,True,14541.0,error_exception,0.0,14541.0,False,True
SGD_Momentum,1819,3,-0.5,-0.5,0.7713606953620911,0.4650340974330902,1.0817513465881348,0.8421023488044739,20000,False,-1.0,error_exception,0.0,-1.0,False,False
SGD_Momentum,1819,4,2.0,-1.0,0.6141996383666992,0.3889777064323425,0.5307701826095581,0.671432614326477,20000,False,-1.0,error_exception,0.0,-1.0,False,False
SGD_Momentum,1819,5,-2.0,1.0,1.0124337673187256,0.9735626578330994,8.017530490178615e-05,0.1306170970201492,648,True,647.0,error_exception,0.0,647.0,False,True
SGD_Momentum,1819,6,0.0,0.0,0.6581769585609436,0.4000172019004822,0.7878424525260925,0.7230434417724609,20000,False,-1.0,error_exception,0.0,-1.0,False,False
SGD_Momentum,1819,7,1.0,1.0,1.0,1.0,0.0,0.0,1,True,0.0,error_exception,0.0,0.0,True,True
SGD_Momentum,1819,8,-1.0,-1.0,0.6585903167724609,0.378669410943985,0.3108105957508087,0.6898281574249268,20000,False,-1.0,error_exception,0.0,-1.0,False,False
SGD_Momentum,1819,9,0.5,-0.5,0.966799259185791,0.9027968645095824,0.1342381685972213,1.2489005327224731,20000,False,-1.0,error_exception,0.0,-1.0,False,False
Adam,2021,0,-1.5,2.0,1.006908655166626,0.9969248175621032,3.7463755688804655e-06,0.0642925500869751,328,True,327.0,error_exception,0.0,327.0,False,True
Adam,2021,1,1.5,-2.0,1.003917217254639,1.0033038854599,8.86163252289407e-05,0.4211278557777405,238,True,237.0,error_exception,0.0,237.0,False,True
Adam,2021,2,0.5,0.5,0.9931886196136476,0.998017966747284,0.0154739459976553,1.337600588798523,20000,False,-1.0,error_exception,0.0,-1.0,False,False
Adam,2021,3,-0.5,-0.5,0.998576283454895,0.9846612215042114,6.38204364804551e-05,0.2477609366178512,449,True,448.0,error_exception,0.0,448.0,False,True
Adam,2021,4,2.0,-1.0,0.9941033124923706,0.9806904196739196,8.167057239916176e-05,0.1250448524951934,2842,True,2841.0,error_exception,0.0,2841.0,False,True
Adam,2021,5,-2.0,1.0,0.9953253269195556,0.9787710905075072,7.800068124197423e-05,0.0587480552494525,361,True,360.0,error_exception,0.0,360.0,False,True
Adam,2021,6,0.0,0.0,0.9910435676574708,0.986861526966095,6.162800127640367e-05,0.1057087704539299,17725,True,17724.0,error_exception,0.0,17724.0,False,True
Adam,2021,7,1.0,1.0,1.0,1.0,0.0,0.0,1,True,0.0,error_exception,0.0,0.0,True,True
Adam,2021,8,-1.0,-1.0,0.9825416803359984,0.9808651804924012,0.0061578624881803,1.3189667463302612,20000,False,-1.0,error_exception,0.0,-1.0,False,False
Adam,2021,9,0.5,-0.5,0.9943503737449646,0.9816100001335144,6.70250883558765e-05,0.009011841379106,317,True,316.0,error_exception,0.0,316.0,False,True
SAM_Adam,2021,0,-1.5,2.0,0.9083508849143982,0.8234812021255493,0.0087224235758185,1.160461664199829,20000,False,-1.0,error_exception,0.0,-1.0,False,False
SAM_Adam,2021,1,1.5,-2.0,0.9162827134132384,0.8358484506607056,0.0118227684870362,1.1812331676483154,20000,False,-1.0,error_exception,0.0,-1.0,False,False
SAM_Adam,2021,2,0.5,0.5,0.9023497700691224,0.8262683153152466,0.0344970114529132,1.1661769151687622,20000,False,-1.0,error_exception,0.0,-1.0,False,False
SAM_Adam,2021,3,-0.5,-0.5,0.913338303565979,0.8405086994171143,0.0172840021550655,1.1823948621749878,20000,False,-1.0,error_exception,0.0,-1.0,False,False
SAM_Adam,2021,4,2.0,-1.0,0.8925279378890991,0.8157507181167603,0.1292017698287964,1.1455351114273071,20000,False,-1.0,error_exception,0.0,-1.0,False,False
SAM_Adam,2021,5,-2.0,1.0,0.9048567414283752,0.8153533339500427,0.0245457887649536,1.160339117050171,20000,False,-1.0,error_exception,0.0,-1.0,False,False
SAM_Adam,2021,6,0.0,0.0,0.8866660594940186,0.8420371413230896,0.2788430750370025,1.1590718030929563,20000,False,-1.0,error_exception,0.0,-1.0,False,False
SAM_Adam,2021,7,1.0,1.0,1.0,1.0,0.0,0.0,1,True,0.0,error_exception,0.0,0.0,True,True
SAM_Adam,2021,8,-1.0,-1.0,0.9103296399116516,0.8073340654373169,0.0095248874276876,1.1499383449554443,20000,False,-1.0,error_exception,0.0,-1.0,False,False
SAM_Adam,2021,9,0.5,-0.5,0.9088283181190492,0.8238122463226318,0.0972772389650344,1.1693559885025024,20000,False,-1.0,error_exception,0.0,-1.0,False,False
SAM_SGD,2021,0,-1.5,2.0,0.7854585647583008,0.5824809670448303,0.3039582371711731,0.9121391177177428,20000,False,-1.0,error_exception,0.0,-1.0,False,False
SAM_SGD,2021,1,1.5,-2.0,0.7379505634307861,0.6250086426734924,0.0517133250832557,0.9329124093055724,20000,False,-1.0,error_exception,0.0,-1.0,False,False
SAM_SGD,2021,2,0.5,0.5,0.7365749478340149,0.6136111617088318,0.0673143491148948,0.9269845485687256,20000,False,-1.0,error_exception,0.0,-1.0,False,False
SAM_SGD,2021,3,-0.5,-0.5,0.7602950930595398,0.6456776857376099,0.0873548686504364,0.9652507901191713,20000,False,-1.0,error_exception,0.0,-1.0,False,False
SAM_SGD,2021,4,2.0,-1.0,0.7483731508255005,0.6199875473976135,0.1141675785183906,0.9407949447631836,20000,False,-1.0,error_exception,0.0,-1.0,False,False
SAM_SGD,2021,5,-2.0,1.0,0.7723298072814941,0.5908649563789368,0.655799388885498,0.9083503484725952,20000,False,-1.0,error_exception,0.0,-1.0,False,False
SAM_SGD,2021,6,0.0,0.0,0.7874526977539062,0.583259105682373,0.2834111154079437,0.913970410823822,20000,False,-1.0,error_exception,0.0,-1.0,False,False
SAM_SGD,2021,7,1.0,1.0,1.0,1.0,0.0,0.0,1,True,0.0,error_exception,0.0,0.0,True,True
SAM_SGD,2021,8,-1.0,-1.0,0.8077174425125122,0.5910187363624573,0.1193513497710228,0.9324119687080384,20000,False,-1.0,error_exception,0.0,-1.0,False,False
SAM_SGD,2021,9,0.5,-0.5,0.7916858792304993,0.5869160890579224,0.2608718574047088,0.9190785884857178,20000,False,-1.0,error_exception,0.0,-1.0,False,False
SGD,2021,0,-1.5,2.0,0.86902916431427,0.8636298179626465,0.0221348982304334,1.1804403066635132,20000,False,-1.0,error_exception,0.0,-1.0,False,False
SGD,2021,1,1.5,-2.0,0.8740349411964417,0.8494855165481567,0.1313064843416214,1.1755859851837158,20000,False,-1.0,error_exception,0.0,-1.0,False,False
SGD,2021,2,0.5,0.5,0.8621885776519775,0.8573310375213623,0.0103148389607667,1.1697648763656616,20000,False,-1.0,error_exception,0.0,-1.0,False,False
SGD,2021,3,-0.5,-0.5,0.9270709156990052,0.8293924331665039,0.8264845609664917,1.1651939153671265,20000,False,-1.0,error_exception,0.0,-1.0,False,False
SGD,2021,4,2.0,-1.0,0.8657723665237427,0.8466327786445618,0.0563314743340015,1.167372465133667,20000,False,-1.0,error_exception,0.0,-1.0,False,False
SGD,2021,5,-2.0,1.0,0.9196271896362304,0.817736029624939,0.8297846913337708,1.1527286767959597,20000,False,-1.0,error_exception,0.0,-1.0,False,False
SGD,2021,6,0.0,0.0,0.9199706315994264,0.8294756412506104,1.0593403577804563,1.160686731338501,20000,False,-1.0,error_exception,0.0,-1.0,False,False
SGD,2021,7,1.0,1.0,1.0,1.0,0.0,0.0,1,True,0.0,error_exception,0.0,0.0,True,True
SGD,2021,8,-1.0,-1.0,0.8664093017578125,0.8655033707618713,0.0100282821804285,1.178552746772766,20000,False,-1.0,error_exception,0.0,-1.0,False,False
SGD,2021,9,0.5,-0.5,0.8756839632987976,0.8544747829437256,0.1208468899130821,1.1800178289413452,20000,False,-1.0,error_exception,0.0,-1.0,False,False
SGD_Momentum,2021,0,-1.5,2.0,0.5935505032539368,0.4955698251724243,0.6433355808258057,0.7976635694503784,20000,False,-1.0,error_exception,0.0,-1.0,False,False
SGD_Momentum,2021,1,1.5,-2.0,1.0197463035583496,0.9703112840652466,7.090969302225858e-05,0.0329300202429294,5715,True,5714.0,error_exception,0.0,5714.0,False,True
SGD_Momentum,2021,2,0.5,0.5,1.0190277099609375,0.9927362203598022,2.017696351686027e-05,0.1938599795103073,14542,True,14541.0,error_exception,0.0,14541.0,False,True
SGD_Momentum,2021,3,-0.5,-0.5,0.7713606953620911,0.4650340974330902,1.0817513465881348,0.8421023488044739,20000,False,-1.0,error_exception,0.0,-1.0,False,False
SGD_Momentum,2021,4,2.0,-1.0,0.6141996383666992,0.3889777064323425,0.5307701826095581,0.671432614326477,20000,False,-1.0,error_exception,0.0,-1.0,False,False
SGD_Momentum,2021,5,-2.0,1.0,1.0124337673187256,0.9735626578330994,8.017530490178615e-05,0.1306170970201492,648,True,647.0,error_exception,0.0,647.0,False,True
SGD_Momentum,2021,6,0.0,0.0,0.6581769585609436,0.4000172019004822,0.7878424525260925,0.7230434417724609,20000,False,-1.0,error_exception,0.0,-1.0,False,False
SGD_Momentum,2021,7,1.0,1.0,1.0,1.0,0.0,0.0,1,True,0.0,error_exception,0.0,0.0,True,True
SGD_Momentum,2021,8,-1.0,-1.0,0.6585903167724609,0.378669410943985,0.3108105957508087,0.6898281574249268,20000,False,-1.0,error_exception,0.0,-1.0,False,False
SGD_Momentum,2021,9,0.5,-0.5,0.966799259185791,0.9027968645095824,0.1342381685972213,1.2489005327224731,20000,False,-1.0,error_exception,0.0,-1.0,False,False
